,RoomCount,Floor,Size(m2),District,Price(TL),Age_labeled
8984,4,1.0,140.0,Sincan,2250000,3
8985,4,3.0,130.0,Sincan,2608500,3
8986,3,0.0,117.0,Sincan,1948500,0
8987,4,4.0,130.0,Sincan,3375000,6
8988,4,3.0,135.0,Sincan,3358500,8
8989,4,4.0,130.0,Sincan,2488500,5
8990,4,2.0,120.0,Sincan,2587500,3
8991,4,5.0,145.0,Sincan,3810000,6
8992,5,1.0,175.0,Sincan,4650000,0
8993,4,2.0,125.0,Sincan,2400000,5
8994,4,2.0,125.0,Sincan,2548500,5
8995,4,1.0,140.0,Sincan,3382500,1
8997,4,2.0,120.0,Sincan,2683500,5
8998,4,2.0,130.0,Sincan,2700000,8
9000,4,3.0,130.0,Sincan,3375000,8
9002,4,2.0,135.0,Sincan,4800000,0
9003,4,3.0,125.0,Sincan,2638500,5
9004,4,4.0,130.0,Sincan,2475000,2
9005,4,1.0,130.0,Sincan,1947000,5
9006,4,2.0,130.0,Sincan,3300000,3
9007,4,1.0,145.0,Sincan,2472000,0
9008,3,2.0,100.0,Sincan,1798500,5
9009,4,2.0,135.0,Sincan,2548500,8
9010,4,2.0,125.0,Sincan,2998500,3
9011,4,1.0,130.0,Sincan,2625000,2
9013,4,3.0,135.0,Sincan,3075000,2
9014,3,3.0,105.0,Sincan,2683500,8
9015,4,1.0,100.0,Sincan,2700000,5
9016,4,2.0,120.0,Sincan,2383500,5
9017,3,3.0,110.0,Sincan,2475000,5
9018,4,1.0,125.0,Sincan,1417500,2
9019,4,4.0,130.0,Sincan,2550000,8
9020,4,7.0,130.0,Sincan,1657500,0
9021,4,1.0,170.0,Sincan,5175000,0
9022,3,1.0,130.0,Sincan,2265000,8
9023,4,1.0,120.0,Sincan,2548500,3
9024,3,3.0,100.0,Sincan,2325000,5
9025,4,2.0,140.0,Sincan,2797500,2
9026,4,3.0,130.0,Sincan,2625000,5
9027,4,1.0,130.0,Sincan,1950000,5
9028,4,2.0,125.0,Sincan,3375000,3
9029,4,2.0,145.0,Sincan,3495000,4
9030,4,2.0,130.0,Sincan,4350000,0
9031,5,2.0,160.0,Sincan,2100000,1
9032,4,1.0,125.0,Sincan,2512500,3
9033,4,5.0,125.0,Sincan,2175000,0
9034,4,3.0,125.0,Sincan,2137500,5
9035,4,4.0,125.0,Sincan,2473500,5
9036,5,4.0,187.0,Sincan,4423500,0
9037,4,4.0,125.0,Sincan,2503500,2
9038,4,1.0,135.0,Sincan,3375000,7
9039,6,4.0,260.0,Sincan,4425000,8
9040,4,1.0,130.0,Sincan,2775000,8
9041,4,1.0,135.0,Sincan,2622000,0
9042,4,4.0,135.0,Sincan,3223500,0
9043,4,2.0,145.0,Sincan,4123500,0
9044,3,1.0,115.0,Sincan,2428500,6
9045,3,1.0,105.0,Sincan,2083500,6
9046,4,2.0,155.0,Sincan,4273500,7
9047,4,2.0,130.0,Sincan,2758500,3
9048,4,1.0,130.0,Sincan,2608500,3
9049,4,3.0,160.0,Sincan,2475000,7
9050,4,4.0,150.0,Sincan,3507000,0
9051,4,3.0,125.0,Sincan,2683500,3
9052,4,2.0,125.0,Sincan,4275000,0
9054,3,1.0,85.0,Sincan,1873500,8
9056,4,1.0,115.0,Sincan,1948500,5
9057,4,1.0,130.0,Sincan,1560000,5
9058,5,1.0,170.0,Sincan,5400000,0
9059,4,2.0,140.0,Sincan,4125000,8
9060,3,0.0,100.0,Sincan,2925000,0
9061,4,2.0,130.0,Sincan,3523500,3
9062,4,2.0,135.0,Sincan,3148500,5
9063,5,1.0,150.0,Sincan,5100000,0
9064,4,1.0,125.0,Sincan,2398500,5
9065,4,-1.0,120.0,Sincan,1333500,2
9066,4,1.0,125.0,Sincan,2368500,8
9068,4,0.0,115.0,Sincan,2638500,5
9069,4,3.0,125.0,Sincan,2683500,5
9071,4,3.0,120.0,Sincan,2383500,5
9072,5,1.0,160.0,Sincan,3495000,5
9073,4,1.0,135.0,Sincan,2638500,3
9074,4,1.0,125.0,Sincan,2638500,5
9075,3,1.0,100.0,Sincan,2023500,2
9076,4,1.0,120.0,Sincan,2370000,8
9077,4,-1.0,110.0,Sincan,1738500,5
9078,4,3.0,120.0,Sincan,2398500,5
9079,4,2.0,130.0,Sincan,3375000,5
9081,3,1.0,100.0,Sincan,2233500,1
9082,4,1.0,120.0,Sincan,1948500,5
9084,4,4.0,125.0,Sincan,2683500,5
9085,4,3.0,130.0,Sincan,2623500,2
9086,3,0.0,420.0,Sincan,1453500,0
9087,3,0.0,110.0,Sincan,2272500,8
9088,4,3.0,130.0,Sincan,2578500,3
9089,4,2.0,135.0,Sincan,2842500,5
9090,4,2.0,120.0,Sincan,2977500,2
9091,4,2.0,135.0,Sincan,3375000,5
9092,4,4.0,130.0,Sincan,2385000,2
9094,4,3.0,125.0,Sincan,2082000,2
9095,4,4.0,130.0,Sincan,2503500,5
9097,3,1.0,95.0,Sincan,1477500,5
9098,4,2.0,125.0,Sincan,3300000,8
9099,4,3.0,125.0,Sincan,3750000,5
9100,3,3.0,90.0,Sincan,3000000,7
9101,3,1.0,90.0,Sincan,1477500,3
9102,4,4.0,130.0,Sincan,2250000,5
9103,4,2.0,125.0,Sincan,2280000,5
9104,3,1.0,100.0,Sincan,1798500,2
9105,4,3.0,140.0,Sincan,2880000,8
9106,4,1.0,120.0,Sincan,2775000,5
9107,4,3.0,125.0,Sincan,2083500,2
9108,4,1.0,140.0,Sincan,3750000,6
9109,4,1.0,125.0,Sincan,2025000,5
9110,4,3.0,120.0,Sincan,2475000,3
9111,4,4.0,125.0,Sincan,2472000,3
9112,3,1.0,105.0,Sincan,1873500,2
9113,3,0.0,105.0,Sincan,2700000,7
9114,4,5.0,145.0,Sincan,4312500,8
9115,4,4.0,125.0,Sincan,4125000,0
9116,5,13.0,170.0,Sincan,6148500,0
9117,4,1.0,130.0,Sincan,2173500,3
9118,4,3.0,120.0,Sincan,2353500,5
9119,4,1.0,115.0,Sincan,2293500,3
9120,5,1.0,140.0,Sincan,2475000,2
9121,4,1.0,115.0,Sincan,2683500,0
9122,4,3.0,130.0,Sincan,2683500,5
9123,4,1.0,130.0,Sincan,1333500,5
9124,4,2.0,130.0,Sincan,2085000,5
9125,3,1.0,95.0,Sincan,1798500,2
9126,2,6.0,65.0,Sincan,1401000,2
9127,3,2.0,97.0,Sincan,2970000,8
9128,5,4.0,155.0,Sincan,2923500,3
9129,3,0.0,110.0,Sincan,2280000,8
9130,4,1.0,125.0,Sincan,2062500,3
9131,4,1.0,120.0,Sincan,1798500,5
9132,4,1.0,125.0,Sincan,2638500,3
9133,4,3.0,125.0,Sincan,2677500,3
9134,4,3.0,125.0,Sincan,3133500,2
9135,4,1.0,120.0,Sincan,2683500,5
9136,4,1.0,125.0,Sincan,2848500,0
9137,5,1.0,170.0,Sincan,4948500,0
9138,4,3.0,145.0,Sincan,3223500,8
9139,4,2.0,130.0,Sincan,2415000,3
9140,4,1.0,130.0,Sincan,2742000,3
9141,4,1.0,125.0,Sincan,2700000,8
9142,4,2.0,120.0,Sincan,2145000,5
9143,4,3.0,120.0,Sincan,2398500,3
9144,4,1.0,125.0,Sincan,3075000,2
9145,4,2.0,135.0,Sincan,2548500,3
9146,4,1.0,130.0,Sincan,2775000,5
9147,4,2.0,125.0,Sincan,3600000,0
9148,4,3.0,115.0,Sincan,2533500,5
9149,4,4.0,130.0,Sincan,4275000,2
9150,4,4.0,130.0,Sincan,3600000,2
9151,3,1.0,100.0,Sincan,1783500,5
9152,4,1.0,135.0,Sincan,2700000,2
9153,4,1.0,140.0,Sincan,2962500,2
9154,4,1.0,130.0,Sincan,3600000,0
9155,3,1.0,110.0,Sincan,1873500,2
9156,4,3.0,135.0,Sincan,3448500,8
9157,4,1.0,110.0,Sincan,2550000,0
9158,4,3.0,125.0,Sincan,3735000,8
9159,4,2.0,105.0,Sincan,2773500,5
9160,4,4.0,135.0,Sincan,2775000,2
9161,4,4.0,130.0,Sincan,2338500,3
9162,5,3.0,240.0,Sincan,3075000,3
9163,4,1.0,125.0,Sincan,2430000,5
9164,4,1.0,120.0,Sincan,2775000,2
9165,4,2.0,110.0,Sincan,2250000,5
9166,4,3.0,110.0,Sincan,2025000,5
9167,4,4.0,155.0,Sincan,3997500,7
9168,4,3.0,130.0,Sincan,3487500,8
9169,4,4.0,130.0,Sincan,2835000,2
9170,4,0.0,120.0,Sincan,2625000,0
9171,4,1.0,130.0,Sincan,3375000,1
9172,5,3.0,170.0,Sincan,5085000,0
9173,4,14.0,150.0,Sincan,4635000,0
9174,4,3.0,145.0,Sincan,2878500,2
9175,5,2.0,165.0,Sincan,3298500,8
9176,4,4.0,140.0,Sincan,3523500,0
9177,5,3.0,155.0,Sincan,3703500,0
9178,4,2.0,135.0,Sincan,2697000,2
9179,3,3.0,135.0,Sincan,2998500,0
9180,4,4.0,145.0,Sincan,3523500,0
9181,4,1.0,150.0,Sincan,3898500,0
9182,4,4.0,125.0,Sincan,2385000,3
9183,4,3.0,145.0,Sincan,2175000,0
9184,4,1.0,105.0,Sincan,2290500,5
9185,4,1.0,130.0,Sincan,1987500,5
9186,4,4.0,130.0,Sincan,2533500,3
9187,4,3.0,115.0,Sincan,2385000,5
9188,4,3.0,140.0,Sincan,2608500,3
9189,4,1.0,125.0,Sincan,2527500,5
9190,4,3.0,130.0,Sincan,2443500,2
9191,4,4.0,125.0,Sincan,2548500,5
9193,5,2.0,130.0,Sincan,2550000,5
9194,4,4.0,130.0,Sincan,2475000,5
9195,4,3.0,125.0,Sincan,2850000,5
9196,4,2.0,125.0,Sincan,2550000,3
9197,4,1.0,125.0,Sincan,2098500,3
9198,4,3.0,125.0,Sincan,2475000,2
9199,4,1.0,120.0,Sincan,2323500,2
9201,4,2.0,110.0,Sincan,2503500,5
9202,4,1.0,120.0,Sincan,2370000,2
9203,4,4.0,125.0,Sincan,2175000,5
9205,4,2.0,125.0,Sincan,2700000,5
9206,4,3.0,125.0,Sincan,2700000,5
9207,4,3.0,140.0,Sincan,3373500,8
9208,4,1.0,125.0,Sincan,3150000,3
9209,4,1.0,110.0,Sincan,1333500,3
9210,4,1.0,125.0,Sincan,2370000,8
9211,4,1.0,125.0,Sincan,2263500,3
9212,4,1.0,130.0,Sincan,2445000,5
9213,4,3.0,125.0,Sincan,2773500,5
9214,4,3.0,135.0,Sincan,3375000,8
9216,4,2.0,135.0,Sincan,2370000,2
9217,4,1.0,115.0,Sincan,2533500,3
9218,4,3.0,145.0,Sincan,2323500,5
9219,4,1.0,130.0,Sincan,3150000,2
9220,3,1.0,85.0,Sincan,2023500,5
9221,4,1.0,135.0,Sincan,2692500,5
9222,4,6.0,153.0,Sincan,4725000,8
9223,4,1.0,120.0,Sincan,1800000,5
9224,4,1.0,125.0,Sincan,4275000,0
9226,4,1.0,115.0,Sincan,2638500,3
9227,4,1.0,130.0,Sincan,2685000,3
9228,4,1.0,120.0,Sincan,2638500,3
9229,4,4.0,110.0,Sincan,2503500,5
9230,4,0.0,140.0,Sincan,2638500,5
9231,4,4.0,120.0,Sincan,2503500,2
9232,4,2.0,100.0,Sincan,2773500,5
9233,4,1.0,125.0,Sincan,2385000,3
9234,4,1.0,140.0,Sincan,3975000,0
9235,4,1.0,125.0,Sincan,3300000,0
9236,4,1.0,95.0,Sincan,1903500,3
9237,4,1.0,130.0,Sincan,2623500,5
9241,4,3.0,120.0,Sincan,2473500,3
9242,4,2.0,125.0,Sincan,2533500,3
9243,4,2.0,130.0,Sincan,2338500,6
9244,4,2.0,130.0,Sincan,2977500,2
9245,4,5.0,165.0,Sincan,5925000,8
9246,4,0.0,110.0,Sincan,2638500,5
9247,4,2.0,130.0,Sincan,2503500,3
9248,4,1.0,95.0,Sincan,2098500,3
9249,4,2.0,150.0,Sincan,4425000,0
9250,3,1.0,105.0,Sincan,1875000,2
9251,4,1.0,130.0,Sincan,2638500,5
9252,4,3.0,128.0,Sincan,2683500,5
9254,4,1.0,150.0,Sincan,3375000,1
9255,4,1.0,115.0,Sincan,1875000,3
9256,4,5.0,130.0,Sincan,2130000,3
9257,5,2.0,150.0,Sincan,4273500,0
9258,4,4.0,140.0,Sincan,3748500,7
9259,4,1.0,135.0,Sincan,2548500,7
9260,4,2.0,130.0,Sincan,2263500,2
9261,4,1.0,125.0,Sincan,2205000,2
9262,4,1.0,130.0,Sincan,2925000,3
9263,4,1.0,140.0,Sincan,2473500,5
9266,3,2.0,105.0,Sincan,2278500,8
9267,4,1.0,145.0,Sincan,1798500,3
9268,4,1.0,135.0,Sincan,2638500,5
9269,4,3.0,125.0,Sincan,2548500,2
9270,3,1.0,100.0,Sincan,2290500,5
9271,4,4.0,130.0,Sincan,2307000,2
9272,4,1.0,130.0,Sincan,2692500,2
9273,4,2.0,130.0,Sincan,2835000,2
9275,4,1.0,140.0,Sincan,3448500,2
9277,4,4.0,130.0,Sincan,2518500,5
9278,5,4.0,175.0,Sincan,5398500,0
9279,4,4.0,125.0,Sincan,2527500,3
9280,4,4.0,135.0,Sincan,3448500,7
9281,7,3.0,280.0,Sincan,4800000,2
9282,5,3.0,150.0,Sincan,2548500,5
9283,4,2.0,120.0,Sincan,2938500,8
9284,4,3.0,130.0,Sincan,2773500,5
9285,4,1.0,125.0,Sincan,2503500,2
9287,4,2.0,120.0,Sincan,2833500,2
9288,3,3.0,95.0,Sincan,2653500,8
9289,4,3.0,120.0,Sincan,3253500,2
9290,3,1.0,90.0,Sincan,1978500,2
9291,3,1.0,115.0,Sincan,2130000,8
9292,3,-1.0,105.0,Sincan,1873500,8
9293,4,3.0,125.0,Sincan,2235000,3
9294,4,2.0,120.0,Sincan,2488500,5
9295,4,2.0,125.0,Sincan,2773500,5
9296,4,1.0,125.0,Sincan,3225000,6
9297,4,3.0,135.0,Sincan,2548500,2
9298,4,6.0,125.0,Sincan,2925000,2
9299,4,4.0,135.0,Sincan,2638500,3
9301,4,1.0,125.0,Sincan,2548500,2
9302,3,1.0,90.0,Sincan,1243500,2
9304,4,2.0,120.0,Sincan,2533500,3
9306,3,1.0,90.0,Sincan,2173500,3
9307,4,1.0,150.0,Sincan,2992500,3
9308,4,3.0,120.0,Sincan,2503500,3
9309,3,1.0,95.0,Sincan,2098500,5
9311,4,3.0,120.0,Sincan,3097500,2
9313,3,1.0,100.0,Sincan,1800000,3
9314,4,1.0,135.0,Sincan,3283500,5
9315,4,1.0,120.0,Sincan,2760000,3
9316,4,1.0,125.0,Sincan,3450000,0
9317,4,1.0,120.0,Sincan,2385000,5
9318,5,1.0,130.0,Sincan,3838500,0
9319,4,3.0,125.0,Sincan,2383500,5
9320,4,1.0,100.0,Sincan,1873500,5
9321,3,1.0,100.0,Sincan,1453500,5
9322,5,1.0,158.0,Sincan,2623500,0
9324,4,1.0,130.0,Sincan,2773500,6
9325,4,1.0,145.0,Sincan,3373500,0
9326,4,1.0,115.0,Sincan,2623500,0
9327,4,3.0,125.0,Sincan,2848500,8
9328,2,2.0,110.0,Sincan,2248500,0
9329,4,4.0,140.0,Sincan,3748500,8
9330,4,4.0,140.0,Sincan,2775000,7
9331,4,2.0,140.0,Sincan,2998500,8
9332,4,3.0,140.0,Sincan,2848500,8
9333,4,4.0,140.0,Sincan,3420000,8
9334,4,2.0,130.0,Sincan,3148500,2
9335,4,1.0,120.0,Sincan,2488500,5
9336,4,1.0,120.0,Sincan,2625000,8
9337,4,1.0,125.0,Sincan,2197500,3
9338,4,1.0,120.0,Sincan,2293500,2
9339,3,1.0,98.0,Sincan,1903500,3
9340,4,2.0,130.0,Sincan,3465000,2
9341,4,1.0,125.0,Sincan,2370000,2
9342,4,1.0,115.0,Sincan,2038500,5
9343,4,9.0,140.0,Sincan,2100000,0
9344,5,5.0,195.0,Sincan,5925000,8
9347,4,3.0,130.0,Sincan,2788500,5
9348,5,1.0,160.0,Sincan,4425000,0
9349,4,1.0,110.0,Sincan,2992500,0
9350,4,2.0,125.0,Sincan,2685000,2
9351,4,2.0,145.0,Sincan,3150000,3
9352,4,3.0,135.0,Sincan,3133500,3
9353,4,1.0,125.0,Sincan,2938500,5
9354,4,1.0,125.0,Sincan,2428500,3
9355,4,4.0,120.0,Sincan,2773500,2
9356,4,4.0,135.0,Sincan,2775000,5
9357,4,4.0,150.0,Sincan,2773500,2
9358,2,4.0,70.0,Sincan,1410000,3
9359,4,1.0,135.0,Sincan,3375000,0
9360,5,1.0,165.0,Sincan,4345500,0
9361,2,2.0,70.0,Sincan,1275000,8
9362,4,4.0,140.0,Sincan,2307000,5
9363,3,2.0,130.0,Sincan,2323500,8
9364,4,1.0,135.0,Sincan,3448500,3
9365,4,1.0,135.0,Sincan,2098500,5
9366,5,4.0,225.0,Sincan,3750000,3
9367,4,4.0,125.0,Sincan,2730000,3
9368,4,1.0,110.0,Sincan,1912500,5
9369,7,3.0,320.0,Sincan,3103500,5
9370,1,3.0,70.0,Sincan,1312500,8
9371,5,1.0,153.0,Sincan,4275000,1
9372,4,3.0,140.0,Sincan,3133500,2
9373,4,1.0,130.0,Sincan,2692500,5
9374,4,3.0,140.0,Sincan,2848500,2
9375,4,1.0,135.0,Sincan,2098500,3
9376,4,1.0,95.0,Sincan,1873500,5
9377,5,4.0,155.0,Sincan,2923500,5
9378,4,1.0,130.0,Sincan,2497500,3
9379,5,2.0,165.0,Sincan,5550000,0
9380,4,1.0,135.0,Sincan,3868500,0
9382,4,3.0,125.0,Sincan,2983500,3
9383,4,1.0,120.0,Sincan,2533500,3
9384,4,1.0,130.0,Sincan,2203500,3
9385,4,1.0,138.0,Sincan,3448500,2
9386,4,2.0,130.0,Sincan,3358500,2
9388,3,1.0,105.0,Sincan,2550000,8
9389,4,1.0,130.0,Sincan,2698500,8
9390,4,2.0,135.0,Sincan,2977500,2
9416,5,2.0,160.0,Sincan,5698500,0
9417,5,1.0,160.0,Sincan,5263500,0
9418,4,1.0,125.0,Sincan,2473500,0
9419,5,2.0,120.0,Sincan,3756000,8
9420,5,1.0,170.0,Sincan,4650000,1
9421,3,3.0,90.0,Sincan,1798500,5
9422,4,3.0,130.0,Sincan,3448500,2
9423,6,4.0,160.0,Sincan,2308500,5
9424,4,3.0,110.0,Sincan,3148500,2
9425,6,4.0,185.0,Sincan,3403500,2
9426,4,3.0,135.0,Sincan,2953500,0
9427,4,3.0,120.0,Sincan,2527500,3
9428,4,3.0,120.0,Sincan,3022500,2
9429,4,3.0,110.0,Sincan,2473500,3
9430,4,1.0,140.0,Sincan,2788500,2
9431,4,2.0,125.0,Sincan,2458500,5
9433,4,4.0,127.0,Sincan,3022500,5
9434,4,3.0,120.0,Sincan,2700000,2
9435,4,2.0,130.0,Sincan,3103500,2
9436,4,3.0,125.0,Sincan,2730000,8
9437,4,1.0,125.0,Sincan,3148500,3
9438,4,2.0,130.0,Sincan,3225000,5
9440,3,1.0,95.0,Sincan,1987500,5
9441,4,1.0,130.0,Sincan,3300000,8
9442,3,1.0,85.0,Sincan,1875000,5
9443,6,3.0,205.0,Sincan,3442500,3
9444,4,1.0,115.0,Sincan,2100000,3
9445,4,1.0,120.0,Sincan,2038500,5
9446,4,2.0,125.0,Sincan,2730000,3
9447,4,3.0,120.0,Sincan,2212500,5
9448,4,1.0,120.0,Sincan,1942500,5
9449,5,1.0,175.0,Sincan,4800000,0
9450,4,1.0,135.0,Sincan,4050000,0
9451,4,2.0,115.0,Sincan,3150000,8
9452,4,2.0,130.0,Sincan,2953500,5
9453,4,2.0,125.0,Sincan,3150000,8
9454,4,1.0,125.0,Sincan,2670000,5
9455,4,1.0,120.0,Sincan,2248500,3
9457,4,3.0,130.0,Sincan,2758500,3
9458,4,2.0,130.0,Sincan,2797500,2
9459,4,3.0,130.0,Sincan,2698500,5
9460,2,-1.0,75.0,Sincan,1573500,3
9461,4,1.0,125.0,Sincan,2788500,5
9462,4,1.0,115.0,Sincan,2542500,5
9463,4,3.0,125.0,Sincan,2473500,2
9464,4,1.0,135.0,Sincan,2698500,8
9465,3,1.0,105.0,Sincan,1792500,5
9466,4,10.0,150.0,Sincan,6150000,4
9467,4,4.0,115.0,Sincan,2475000,2
9468,4,1.0,125.0,Sincan,2518500,2
9469,4,4.0,125.0,Sincan,2833500,2
9470,4,1.0,125.0,Sincan,2608500,2
9471,5,3.0,125.0,Sincan,2625000,2
9472,5,3.0,150.0,Sincan,2565000,5
9473,4,2.0,135.0,Sincan,2550000,5
9474,4,1.0,120.0,Sincan,2962500,5
9475,4,3.0,130.0,Sincan,2625000,2
9476,4,1.0,125.0,Sincan,2098500,8
9477,3,3.0,120.0,Sincan,2212500,6
9478,5,2.0,170.0,Sincan,5100000,0
9479,4,-1.0,120.0,Sincan,1738500,2
9480,4,3.0,135.0,Sincan,2518500,5
9481,3,1.0,125.0,Sincan,1858500,2
9482,3,1.0,95.0,Sincan,2518500,8
9483,4,1.0,120.0,Sincan,3150000,3
9484,5,3.0,270.0,Sincan,4275000,3
9485,4,2.0,115.0,Sincan,2587500,2
9486,4,4.0,120.0,Sincan,2400000,5
9487,4,3.0,130.0,Sincan,3223500,2
9490,4,1.0,120.0,Sincan,1333500,3
9491,4,2.0,130.0,Sincan,2895000,3
9492,4,5.0,125.0,Sincan,2383500,3
9493,4,1.0,120.0,Sincan,2370000,3
9494,4,3.0,125.0,Sincan,2505000,5
9495,4,4.0,120.0,Sincan,2683500,5
9496,4,11.0,145.0,Sincan,4800000,6
9497,4,4.0,135.0,Sincan,2773500,2
9498,4,3.0,125.0,Sincan,2698500,5
9499,4,1.0,130.0,Sincan,3523500,2
9500,4,1.0,140.0,Sincan,3448500,3
9501,5,1.0,165.0,Sincan,4500000,0
9502,4,1.0,125.0,Sincan,2340000,5
9504,3,2.0,100.0,Sincan,2338500,8
9505,4,4.0,120.0,Sincan,2548500,5
9506,4,3.0,140.0,Sincan,4050000,0
9507,4,2.0,125.0,Sincan,2842500,5
9508,4,2.0,115.0,Sincan,2848500,2
9509,4,1.0,120.0,Sincan,2443500,1
9510,4,3.0,140.0,Sincan,2698500,2
9511,4,3.0,120.0,Sincan,2788500,5
9512,4,2.0,120.0,Sincan,2655000,3
9513,4,1.0,140.0,Sincan,3868500,0
9514,4,1.0,125.0,Sincan,2218500,3
9515,4,2.0,135.0,Sincan,2893500,5
9516,4,2.0,140.0,Sincan,2848500,2
9517,3,1.0,100.0,Sincan,2475000,8
9518,4,1.0,105.0,Sincan,2533500,5
9519,4,4.0,140.0,Sincan,3298500,0
9522,4,1.0,130.0,Sincan,3868500,0
9523,4,1.0,120.0,Sincan,2250000,5
9524,4,2.0,110.0,Sincan,2458500,3
9525,4,4.0,135.0,Sincan,3300000,2
9526,6,3.0,250.0,Sincan,3592500,2
9527,3,1.0,95.0,Sincan,2188500,3
9528,4,3.0,120.0,Sincan,2788500,3
9530,4,2.0,130.0,Sincan,4275000,0
9531,4,2.0,120.0,Sincan,2893500,5
9532,4,3.0,130.0,Sincan,3000000,8
9533,4,0.0,145.0,Sincan,4500000,8
9534,4,1.0,145.0,Sincan,4725000,0
9535,4,1.0,130.0,Sincan,3975000,0
9536,4,1.0,160.0,Sincan,2212500,6
9537,6,1.0,165.0,Sincan,3298500,6
9538,4,13.0,149.0,Sincan,3675000,2
9539,4,4.0,120.0,Sincan,3450000,2
9540,4,1.0,135.0,Sincan,3300000,7
9541,4,1.0,145.0,Sincan,3420000,7
9542,5,1.0,130.0,Sincan,2925000,0
9543,4,1.0,120.0,Sincan,2340000,2
9544,4,1.0,135.0,Sincan,2992500,8
9545,4,3.0,125.0,Sincan,2535000,2
9546,4,1.0,135.0,Sincan,3745500,0
9547,4,1.0,130.0,Sincan,3135000,8
9548,4,3.0,135.0,Sincan,2848500,3
9550,4,1.0,115.0,Sincan,1753500,3
9551,4,3.0,120.0,Sincan,1948500,5
9552,4,1.0,90.0,Sincan,2533500,3
9553,4,3.0,120.0,Sincan,2548500,3
9554,4,1.0,120.0,Sincan,2098500,3
9555,3,1.0,95.0,Sincan,1903500,5
9556,4,3.0,130.0,Sincan,2983500,5
9558,4,1.0,110.0,Sincan,2533500,5
9559,4,0.0,100.0,Sincan,2533500,3
9560,4,1.0,125.0,Sincan,2670000,3
9561,4,1.0,135.0,Sincan,3150000,2
9563,4,1.0,125.0,Sincan,3150000,2
9564,4,1.0,130.0,Sincan,3283500,5
9566,4,1.0,115.0,Sincan,2625000,0
9567,4,1.0,125.0,Sincan,3150000,5
9569,4,5.0,125.0,Sincan,3435000,3
9570,4,3.0,125.0,Sincan,3075000,2
9571,6,4.0,245.0,Sincan,4485000,3
9572,3,1.0,90.0,Sincan,1497000,3
9573,4,2.0,130.0,Sincan,3223500,5
9574,4,1.0,105.0,Sincan,1333500,3
9575,4,1.0,135.0,Sincan,1858500,5
9576,4,2.0,120.0,Sincan,2143500,3
9577,5,1.0,130.0,Sincan,2970000,0
9578,4,1.0,130.0,Sincan,2533500,5
9579,3,1.0,100.0,Sincan,1903500,3
9581,4,3.0,125.0,Sincan,2700000,2
9582,5,4.0,140.0,Sincan,4035000,0
9583,4,2.0,140.0,Sincan,2248500,5
9584,4,4.0,130.0,Sincan,2175000,5
9585,4,3.0,130.0,Sincan,2623500,5
9586,3,1.0,110.0,Sincan,2025000,5
9587,4,1.0,125.0,Sincan,2398500,3
9588,4,2.0,125.0,Sincan,2893500,5
9589,4,1.0,120.0,Sincan,2383500,8
9590,4,3.0,125.0,Sincan,2548500,5
9591,4,-1.0,120.0,Sincan,1747500,2
9593,4,4.0,120.0,Sincan,1935000,3
9594,4,2.0,120.0,Sincan,3598500,4
9596,4,5.0,125.0,Sincan,2062500,3
9597,4,1.0,120.0,Sincan,2218500,3
9598,4,3.0,140.0,Sincan,3975000,8
9599,3,1.0,95.0,Sincan,1800000,3
9600,4,2.0,140.0,Sincan,3600000,0
9601,6,3.0,255.0,Sincan,4275000,3
9602,5,4.0,160.0,Sincan,2445000,2
9603,4,1.0,120.0,Sincan,2383500,3
9604,4,1.0,120.0,Sincan,2533500,2
9605,4,1.0,115.0,Sincan,2362500,2
9606,4,3.0,135.0,Sincan,2962500,7
9608,4,4.0,135.0,Sincan,2812500,7
9609,4,1.0,135.0,Sincan,2782500,7
9610,4,3.0,145.0,Sincan,2385000,8
9611,3,0.0,110.0,Sincan,1948500,3
9612,4,1.0,115.0,Sincan,2595000,5
9614,4,3.0,125.0,Sincan,2458500,2
9615,3,1.0,125.0,Sincan,1948500,2
9616,4,1.0,130.0,Sincan,2458500,8
9617,3,1.0,120.0,Sincan,1798500,8
9618,4,3.0,120.0,Sincan,1875000,3
9619,4,1.0,120.0,Sincan,2098500,2
9620,3,3.0,100.0,Sincan,1540500,3
9621,2,2.0,65.0,Sincan,862500,8
9622,4,0.0,140.0,Sincan,2625000,0
9623,5,3.0,200.0,Sincan,5250000,0
9624,4,2.0,145.0,Sincan,3750000,0
9625,4,3.0,125.0,Sincan,2415000,2
9626,4,3.0,130.0,Sincan,4275000,3
9627,4,2.0,120.0,Sincan,2535000,2
9628,4,1.0,125.0,Sincan,2323500,3
9629,4,4.0,125.0,Sincan,2377500,5
9630,4,2.0,125.0,Sincan,2623500,5
9631,4,1.0,125.0,Sincan,3892500,2
9632,4,4.0,125.0,Sincan,2842500,3
9633,4,4.0,140.0,Sincan,3342000,8
9634,4,3.0,145.0,Sincan,4125000,0
9635,4,1.0,120.0,Sincan,2622000,0
9636,4,3.0,145.0,Sincan,2997000,8
9637,4,1.0,150.0,Sincan,2962500,7
9638,4,1.0,130.0,Sincan,2623500,6
9639,4,2.0,120.0,Sincan,2902500,5
9640,4,2.0,120.0,Sincan,2565000,5
9641,6,1.0,135.0,Sincan,3000000,0
9642,4,2.0,130.0,Sincan,2775000,5
9643,4,2.0,145.0,Sincan,3748500,0
9644,4,3.0,120.0,Sincan,1873500,3
